2018-06-04 12:48:10,949 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id999831, state=FINISHED, type=type999831, host=host999831, timestamp=1528073296531]
2019-09-28 19:35:49,097 - INFO - Test worker - demo.EventsProccessorService - id38 6 type38 host38 true  - Added to database
2019-09-28 19:35:49,098 - INFO - Test worker - demo.EventsProccessorService - id0 4 type0 host0 true  - Added to database
2019-09-28 19:35:49,098 - INFO - Test worker - demo.EventsProccessorService - id2 9 type2 host2 true  - Added to database
2019-09-28 19:35:49,098 - INFO - Test worker - demo.EventsProccessorService - id4 8 type4 host4 true  - Added to database
2019-09-28 19:35:49,098 - INFO - Test worker - demo.EventsProccessorService - id3 6 type3 host3 true  - Added to database
2019-09-28 19:35:49,098 - INFO - Test worker - demo.EventsProccessorService - id6 5 type6 host6 true  - Added to database
2019-09-28 19:35:49,098 - INFO - Test worker - demo.EventsProccessorService - id8 5 type8 host8 true  - Added to database
2019-09-28 19:35:49,099 - INFO - Test worker - demo.EventsProccessorService - Database query OK ...
2019-09-28 19:35:49,128 - INFO - Test worker - HSQLDB63AC94516B.org.hsqldb.persist.Logger - Database closed
2019-09-28 19:35:49,230 - INFO - Test worker - demo.EventsProccessorService - Database shutting down ... 
2019-09-28 19:37:13,371 - ERROR - main - demo.EventsProccessorService - Exception loading database class driver ... java.lang.ClassNotFoundException: org.hsqldb.jdbcDriver
2019-09-28 19:37:13,374 - ERROR - main - demo.EventsProccessorService - Exception connecting to database ... java.sql.SQLException: No suitable driver found for jdbc:hsqldb:db_file
2019-09-28 19:37:13,374 - INFO - main - demo.EventsProccessorService - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-28 19:39:00,692 - ERROR - main - demo.EventsProccessorService - Exception loading database class driver ... java.lang.ClassNotFoundException: org.hsqldb.jdbcDriver
2019-09-28 19:39:00,695 - ERROR - main - demo.EventsProccessorService - Exception connecting to database ... java.sql.SQLException: No suitable driver found for jdbc:hsqldb:db_file
2019-09-28 19:39:00,695 - INFO - main - demo.EventsProccessorService - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-28 19:39:54,872 - INFO - Test worker - demo.EventsProccessorService - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-28 19:39:54,876 - INFO - Test worker - demo.EventsProccessorService - Successfuly cleaned database residue ... 
2019-09-28 19:39:54,876 - INFO - Test worker - demo.EventsProccessorService - Successfuly created empty table for further work ... 
2019-09-28 19:39:54,877 - INFO - Test worker - demo.EventsProccessorService - No arguments detected - Loading default test file ... 
2019-09-28 19:39:54,996 - DEBUG - Test worker - demo.EventsProccessorService -  Printing entire file ...
2019-09-28 19:39:55,032 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=STARTED, type=APPLICATION_LOG, host=12345, timestamp=1491377495212]
2019-09-28 19:39:55,033 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=STARTED, type=null, host=null, timestamp=1491377495213]
2019-09-28 19:39:55,033 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=FINISHED, type=null, host=null, timestamp=1491377495218]
2019-09-28 19:39:55,033 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=FINISHED, type=APPLICATION_LOG, host=12345, timestamp=1491377495217]
2019-09-28 19:39:55,033 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=STARTED, type=null, host=null, timestamp=1491377495210]
2019-09-28 19:39:55,033 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=FINISHED, type=null, host=null, timestamp=1491377495216]
2019-09-28 19:39:55,034 - INFO - Test worker - demo.EventsProccessorService - TestData file loaded successfuly ... 
2019-09-28 19:39:55,034 - INFO - Test worker - demo.EventsProccessorService -  Proccessing file with total of - 6 - log elements, looking for events longer than 4ms ....
2019-09-28 19:39:55,044 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgra - startTime = 1491377495212 - finishTime = 1491377495217Event duration = 5
2019-09-28 19:39:55,045 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgrc - startTime = 1491377495210 - finishTime = 1491377495218Event duration = 8
2019-09-28 19:39:55,048 - INFO - Test worker - demo.EventsProccessorService - scsmbstgra 5 APPLICATION_LOG 12345 true  - Added to database
2019-09-28 19:39:55,048 - INFO - Test worker - demo.EventsProccessorService - scsmbstgrc 8 null null true  - Added to database
2019-09-28 19:39:55,049 - INFO - Test worker - demo.EventsProccessorService - Database query OK ...
2019-09-28 19:39:55,083 - INFO - Test worker - HSQLDB63AC94516B.org.hsqldb.persist.Logger - Database closed
2019-09-28 19:39:55,185 - INFO - Test worker - demo.EventsProccessorService - Database shutting down ... 
2019-09-28 19:39:55,213 - INFO - Test worker - demo.EventsProccessorService - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-28 19:39:55,213 - INFO - Test worker - demo.EventsProccessorService - Successfuly cleaned database residue ... 
2019-09-28 19:39:55,214 - INFO - Test worker - demo.EventsProccessorService - Successfuly created empty table for further work ... 
2019-09-28 19:39:55,214 - INFO - Test worker - demo.EventsProccessorService - No arguments detected - Loading default test file ... 
2019-09-28 19:39:55,214 - DEBUG - Test worker - demo.EventsProccessorService -  Printing entire file ...
2019-09-28 19:39:55,215 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=STARTED, type=APPLICATION_LOG, host=12345, timestamp=1491377495212]
2019-09-28 19:39:55,215 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=STARTED, type=null, host=null, timestamp=1491377495213]
2019-09-28 19:39:55,216 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=FINISHED, type=null, host=null, timestamp=1491377495218]
2019-09-28 19:39:55,216 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgra, state=FINISHED, type=APPLICATION_LOG, host=12345, timestamp=1491377495217]
2019-09-28 19:39:55,216 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrc, state=STARTED, type=null, host=null, timestamp=1491377495210]
2019-09-28 19:39:55,216 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=scsmbstgrb, state=FINISHED, type=null, host=null, timestamp=1491377495216]
2019-09-28 19:39:55,217 - INFO - Test worker - demo.EventsProccessorService - TestData file loaded successfuly ... 
2019-09-28 19:39:55,217 - INFO - Test worker - demo.EventsProccessorService -  Proccessing file with total of - 6 - log elements, looking for events longer than 4ms ....
2019-09-28 19:39:55,217 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgra - startTime = 1491377495212 - finishTime = 1491377495217Event duration = 5
2019-09-28 19:39:55,218 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = scsmbstgrc - startTime = 1491377495210 - finishTime = 1491377495218Event duration = 8
2019-09-28 19:39:55,218 - INFO - Test worker - demo.EventsProccessorService - scsmbstgra 5 APPLICATION_LOG 12345 true  - Added to database
2019-09-28 19:39:55,218 - INFO - Test worker - demo.EventsProccessorService - scsmbstgrc 8 null null true  - Added to database
2019-09-28 19:39:55,218 - INFO - Test worker - demo.EventsProccessorService - Database query OK ...
2019-09-28 19:39:55,244 - INFO - Test worker - HSQLDB63AC94516B.org.hsqldb.persist.Logger - Database closed
2019-09-28 19:39:55,349 - INFO - Test worker - demo.EventsProccessorService - Database shutting down ... 
2019-09-28 19:39:55,376 - INFO - Test worker - demo.EventsProccessorService - Events Processor App Constructor - Data Access Object - initialized successfuly with DB file name = db_file
2019-09-28 19:39:55,376 - INFO - Test worker - demo.EventsProccessorService - Successfuly cleaned database residue ... 
2019-09-28 19:39:55,376 - INFO - Test worker - demo.EventsProccessorService - Successfuly created empty table for further work ... 
2019-09-28 19:39:55,377 - INFO - Test worker - demo.EventsProccessorService - Arguments detected - Loading file ... 
2019-09-28 19:39:55,377 - DEBUG - Test worker - demo.EventsProccessorService -  Printing entire file ...
2019-09-28 19:39:55,378 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id0, state=STARTED, type=type0, host=host0, timestamp=1569692149234]
2019-09-28 19:39:55,378 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id0, state=FINISHED, type=type0, host=host0, timestamp=1569692149239]
2019-09-28 19:39:55,378 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id1, state=STARTED, type=type1, host=host1, timestamp=1569692149236]
2019-09-28 19:39:55,379 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id1, state=FINISHED, type=type1, host=host1, timestamp=1569692149239]
2019-09-28 19:39:55,379 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id2, state=STARTED, type=type2, host=host2, timestamp=1569692149236]
2019-09-28 19:39:55,379 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id2, state=FINISHED, type=type2, host=host2, timestamp=1569692149242]
2019-09-28 19:39:55,380 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id3, state=STARTED, type=type3, host=host3, timestamp=1569692149236]
2019-09-28 19:39:55,380 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id3, state=FINISHED, type=type3, host=host3, timestamp=1569692149239]
2019-09-28 19:39:55,380 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id4, state=STARTED, type=type4, host=host4, timestamp=1569692149236]
2019-09-28 19:39:55,380 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id4, state=FINISHED, type=type4, host=host4, timestamp=1569692149239]
2019-09-28 19:39:55,380 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id5, state=STARTED, type=type5, host=host5, timestamp=1569692149236]
2019-09-28 19:39:55,381 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id5, state=FINISHED, type=type5, host=host5, timestamp=1569692149242]
2019-09-28 19:39:55,381 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id6, state=STARTED, type=type6, host=host6, timestamp=1569692149236]
2019-09-28 19:39:55,381 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id6, state=FINISHED, type=type6, host=host6, timestamp=1569692149245]
2019-09-28 19:39:55,382 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id7, state=STARTED, type=type7, host=host7, timestamp=1569692149236]
2019-09-28 19:39:55,382 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id7, state=FINISHED, type=type7, host=host7, timestamp=1569692149241]
2019-09-28 19:39:55,382 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id8, state=STARTED, type=type8, host=host8, timestamp=1569692149236]
2019-09-28 19:39:55,382 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id8, state=FINISHED, type=type8, host=host8, timestamp=1569692149244]
2019-09-28 19:39:55,382 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id9, state=STARTED, type=type9, host=host9, timestamp=1569692149236]
2019-09-28 19:39:55,382 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id9, state=FINISHED, type=type9, host=host9, timestamp=1569692149237]
2019-09-28 19:39:55,383 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id10, state=STARTED, type=type10, host=host10, timestamp=1569692149236]
2019-09-28 19:39:55,383 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id10, state=FINISHED, type=type10, host=host10, timestamp=1569692149241]
2019-09-28 19:39:55,383 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id11, state=STARTED, type=type11, host=host11, timestamp=1569692149236]
2019-09-28 19:39:55,383 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id11, state=FINISHED, type=type11, host=host11, timestamp=1569692149244]
2019-09-28 19:39:55,383 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id12, state=STARTED, type=type12, host=host12, timestamp=1569692149236]
2019-09-28 19:39:55,384 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id12, state=FINISHED, type=type12, host=host12, timestamp=1569692149238]
2019-09-28 19:39:55,384 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id13, state=STARTED, type=type13, host=host13, timestamp=1569692149236]
2019-09-28 19:39:55,384 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id13, state=FINISHED, type=type13, host=host13, timestamp=1569692149242]
2019-09-28 19:39:55,384 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id14, state=STARTED, type=type14, host=host14, timestamp=1569692149236]
2019-09-28 19:39:55,384 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id14, state=FINISHED, type=type14, host=host14, timestamp=1569692149237]
2019-09-28 19:39:55,384 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id15, state=STARTED, type=type15, host=host15, timestamp=1569692149236]
2019-09-28 19:39:55,384 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id15, state=FINISHED, type=type15, host=host15, timestamp=1569692149238]
2019-09-28 19:39:55,385 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id16, state=STARTED, type=type16, host=host16, timestamp=1569692149236]
2019-09-28 19:39:55,385 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id16, state=FINISHED, type=type16, host=host16, timestamp=1569692149245]
2019-09-28 19:39:55,385 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id17, state=STARTED, type=type17, host=host17, timestamp=1569692149236]
2019-09-28 19:39:55,385 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id17, state=FINISHED, type=type17, host=host17, timestamp=1569692149241]
2019-09-28 19:39:55,385 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id18, state=STARTED, type=type18, host=host18, timestamp=1569692149236]
2019-09-28 19:39:55,386 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id18, state=FINISHED, type=type18, host=host18, timestamp=1569692149244]
2019-09-28 19:39:55,386 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id19, state=STARTED, type=type19, host=host19, timestamp=1569692149236]
2019-09-28 19:39:55,386 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id19, state=FINISHED, type=type19, host=host19, timestamp=1569692149241]
2019-09-28 19:39:55,386 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id20, state=STARTED, type=type20, host=host20, timestamp=1569692149236]
2019-09-28 19:39:55,386 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id20, state=FINISHED, type=type20, host=host20, timestamp=1569692149240]
2019-09-28 19:39:55,387 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id21, state=STARTED, type=type21, host=host21, timestamp=1569692149236]
2019-09-28 19:39:55,387 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id21, state=FINISHED, type=type21, host=host21, timestamp=1569692149243]
2019-09-28 19:39:55,387 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id22, state=STARTED, type=type22, host=host22, timestamp=1569692149236]
2019-09-28 19:39:55,387 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id22, state=FINISHED, type=type22, host=host22, timestamp=1569692149242]
2019-09-28 19:39:55,387 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id23, state=STARTED, type=type23, host=host23, timestamp=1569692149236]
2019-09-28 19:39:55,388 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id23, state=FINISHED, type=type23, host=host23, timestamp=1569692149237]
2019-09-28 19:39:55,388 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id24, state=STARTED, type=type24, host=host24, timestamp=1569692149236]
2019-09-28 19:39:55,388 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id24, state=FINISHED, type=type24, host=host24, timestamp=1569692149245]
2019-09-28 19:39:55,388 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id25, state=STARTED, type=type25, host=host25, timestamp=1569692149236]
2019-09-28 19:39:55,388 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id25, state=FINISHED, type=type25, host=host25, timestamp=1569692149240]
2019-09-28 19:39:55,389 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id26, state=STARTED, type=type26, host=host26, timestamp=1569692149236]
2019-09-28 19:39:55,389 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id26, state=FINISHED, type=type26, host=host26, timestamp=1569692149244]
2019-09-28 19:39:55,389 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id27, state=STARTED, type=type27, host=host27, timestamp=1569692149236]
2019-09-28 19:39:55,389 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id27, state=FINISHED, type=type27, host=host27, timestamp=1569692149243]
2019-09-28 19:39:55,389 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id28, state=STARTED, type=type28, host=host28, timestamp=1569692149236]
2019-09-28 19:39:55,389 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id28, state=FINISHED, type=type28, host=host28, timestamp=1569692149237]
2019-09-28 19:39:55,390 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id29, state=STARTED, type=type29, host=host29, timestamp=1569692149236]
2019-09-28 19:39:55,390 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id29, state=FINISHED, type=type29, host=host29, timestamp=1569692149245]
2019-09-28 19:39:55,390 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id30, state=STARTED, type=type30, host=host30, timestamp=1569692149236]
2019-09-28 19:39:55,390 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id30, state=FINISHED, type=type30, host=host30, timestamp=1569692149238]
2019-09-28 19:39:55,390 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id31, state=STARTED, type=type31, host=host31, timestamp=1569692149236]
2019-09-28 19:39:55,391 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id31, state=FINISHED, type=type31, host=host31, timestamp=1569692149242]
2019-09-28 19:39:55,391 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id32, state=STARTED, type=type32, host=host32, timestamp=1569692149236]
2019-09-28 19:39:55,391 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id32, state=FINISHED, type=type32, host=host32, timestamp=1569692149242]
2019-09-28 19:39:55,391 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id33, state=STARTED, type=type33, host=host33, timestamp=1569692149236]
2019-09-28 19:39:55,391 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id33, state=FINISHED, type=type33, host=host33, timestamp=1569692149241]
2019-09-28 19:39:55,391 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id34, state=STARTED, type=type34, host=host34, timestamp=1569692149236]
2019-09-28 19:39:55,392 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id34, state=FINISHED, type=type34, host=host34, timestamp=1569692149240]
2019-09-28 19:39:55,392 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id35, state=STARTED, type=type35, host=host35, timestamp=1569692149236]
2019-09-28 19:39:55,392 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id35, state=FINISHED, type=type35, host=host35, timestamp=1569692149240]
2019-09-28 19:39:55,392 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id36, state=STARTED, type=type36, host=host36, timestamp=1569692149236]
2019-09-28 19:39:55,392 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id36, state=FINISHED, type=type36, host=host36, timestamp=1569692149237]
2019-09-28 19:39:55,392 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id37, state=STARTED, type=type37, host=host37, timestamp=1569692149236]
2019-09-28 19:39:55,393 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id37, state=FINISHED, type=type37, host=host37, timestamp=1569692149244]
2019-09-28 19:39:55,393 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id38, state=STARTED, type=type38, host=host38, timestamp=1569692149236]
2019-09-28 19:39:55,393 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id38, state=FINISHED, type=type38, host=host38, timestamp=1569692149243]
2019-09-28 19:39:55,393 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id39, state=STARTED, type=type39, host=host39, timestamp=1569692149236]
2019-09-28 19:39:55,393 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id39, state=FINISHED, type=type39, host=host39, timestamp=1569692149243]
2019-09-28 19:39:55,394 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id40, state=STARTED, type=type40, host=host40, timestamp=1569692149236]
2019-09-28 19:39:55,394 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id40, state=FINISHED, type=type40, host=host40, timestamp=1569692149243]
2019-09-28 19:39:55,394 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id41, state=STARTED, type=type41, host=host41, timestamp=1569692149236]
2019-09-28 19:39:55,394 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id41, state=FINISHED, type=type41, host=host41, timestamp=1569692149243]
2019-09-28 19:39:55,394 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id42, state=STARTED, type=type42, host=host42, timestamp=1569692149236]
2019-09-28 19:39:55,394 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id42, state=FINISHED, type=type42, host=host42, timestamp=1569692149237]
2019-09-28 19:39:55,394 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id43, state=STARTED, type=type43, host=host43, timestamp=1569692149236]
2019-09-28 19:39:55,395 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id43, state=FINISHED, type=type43, host=host43, timestamp=1569692149240]
2019-09-28 19:39:55,395 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id44, state=STARTED, type=type44, host=host44, timestamp=1569692149236]
2019-09-28 19:39:55,395 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id44, state=FINISHED, type=type44, host=host44, timestamp=1569692149242]
2019-09-28 19:39:55,395 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id45, state=STARTED, type=type45, host=host45, timestamp=1569692149236]
2019-09-28 19:39:55,395 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id45, state=FINISHED, type=type45, host=host45, timestamp=1569692149242]
2019-09-28 19:39:55,395 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id46, state=STARTED, type=type46, host=host46, timestamp=1569692149236]
2019-09-28 19:39:55,395 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id46, state=FINISHED, type=type46, host=host46, timestamp=1569692149241]
2019-09-28 19:39:55,396 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id47, state=STARTED, type=type47, host=host47, timestamp=1569692149236]
2019-09-28 19:39:55,396 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id47, state=FINISHED, type=type47, host=host47, timestamp=1569692149241]
2019-09-28 19:39:55,396 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id48, state=STARTED, type=type48, host=host48, timestamp=1569692149236]
2019-09-28 19:39:55,396 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id48, state=FINISHED, type=type48, host=host48, timestamp=1569692149245]
2019-09-28 19:39:55,396 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id49, state=STARTED, type=type49, host=host49, timestamp=1569692149236]
2019-09-28 19:39:55,396 - DEBUG - Test worker - demo.EventsProccessorService - Event = NormalLogEvent [id=id49, state=FINISHED, type=type49, host=host49, timestamp=1569692149239]
2019-09-28 19:39:55,397 - INFO - Test worker - demo.EventsProccessorService - [Ljava.lang.String;@55f4a79 file loaded successfuly ... 
2019-09-28 19:39:55,397 - INFO - Test worker - demo.EventsProccessorService -  Proccessing file with total of - 100 - log elements, looking for events longer than 4ms ....
2019-09-28 19:39:55,398 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id31 - startTime = 1569692149236 - finishTime = 1569692149242Event duration = 6
2019-09-28 19:39:55,398 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id33 - startTime = 1569692149236 - finishTime = 1569692149241Event duration = 5
2019-09-28 19:39:55,398 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id32 - startTime = 1569692149236 - finishTime = 1569692149242Event duration = 6
2019-09-28 19:39:55,399 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id35 - startTime = 1569692149236 - finishTime = 1569692149240Event duration = 4
2019-09-28 19:39:55,399 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id34 - startTime = 1569692149236 - finishTime = 1569692149240Event duration = 4
2019-09-28 19:39:55,399 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id37 - startTime = 1569692149236 - finishTime = 1569692149244Event duration = 8
2019-09-28 19:39:55,399 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id27 - startTime = 1569692149236 - finishTime = 1569692149243Event duration = 7
2019-09-28 19:39:55,400 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id29 - startTime = 1569692149236 - finishTime = 1569692149245Event duration = 9
2019-09-28 19:39:55,401 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id20 - startTime = 1569692149236 - finishTime = 1569692149240Event duration = 4
2019-09-28 19:39:55,401 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id22 - startTime = 1569692149236 - finishTime = 1569692149242Event duration = 6
2019-09-28 19:39:55,401 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id21 - startTime = 1569692149236 - finishTime = 1569692149243Event duration = 7
2019-09-28 19:39:55,402 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id24 - startTime = 1569692149236 - finishTime = 1569692149245Event duration = 9
2019-09-28 19:39:55,403 - DEBUG - Test worker - demo.EventsProccessorService - Proccesed Log Element ID = id26 - startTime = 1569692149236 - finishTime = 1569692149244Event duration = 8
